line,id,vendor,US_GWD_number,DS_GWD_number,tool,ILIRStartDate,status,type,vendor_comment,feature_number,feature_ODO,chainage_m,depth_fraction,length_mm,width_mm,OD_inch,WT_mm,grade_MPa,install_date,toughness_J,MAOP_kPa,begin_PS,end_PS,begin_VTS,end_VTS,begin_maop,end_maop,start_ILI_segment_m,end_ILI_segment_m
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99621,Rosen,83680,83690,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000163,124160.237,123630.753,0.43,46,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99620,Rosen,83680,83690,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000165,124160.833,123631.344,0.48,58,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99619,Rosen,83680,83690,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000200,124169.991,123640.424,0.48,60,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99618,Rosen,83700,83710,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000220,124189.352,123659.622,0.48,88,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99617,Rosen,83700,83710,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000221,124189.569,123659.837,0.39,24,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99616,Rosen,83750,83760,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000277,124242.918,123712.737,0.49,84,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99615,Rosen,83760,83770,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000299,124256.031,123725.739,0.42,86,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99614,Rosen,83760,83770,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000306,124257.76,123727.453,0.49,135,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99613,Rosen,83810,83820,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000424,124315.997,123785.198,0.46,18,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99612,Rosen,83830,83840,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000486,124347.196,123816.134,0.5,214,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99611,Rosen,83830,83840,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000491,124350.173,123819.085,0.4,86,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99610,Rosen,83830,83840,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000495,124351.771,123820.669,0.45,42,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99609,Rosen,83910,83920,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000632,124439.608,123907.718,0.47,645,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99608,Rosen,83960,83970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000741,124502.365,123969.915,0.52,64,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99607,Rosen,83960,83970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000743,124502.688,123970.236,0.41,120,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99606,Rosen,83960,83970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000746,124504.298,123971.832,0.54,54,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99605,Rosen,83990,84000,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000811,124540.174,124007.408,0.27,74,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99604,Rosen,84100,84110,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000925,124675.297,124141.396,0.46,42,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99603,Rosen,84110,84120,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000940,124685.714,124151.721,0.44,38,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99602,Rosen,84120,84130,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0000945,124690.058,124156.026,0.41,231,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99601,Rosen,84170,84180,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001018,124760.274,124225.611,0.4,28,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99600,Rosen,84210,84220,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001037,124801.597,124266.566,0.48,36,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99599,Rosen,84230,84240,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001063,124826.886,124291.644,0.5,16,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99598,Rosen,84320,84330,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001129,124930.929,124394.808,0.4,28,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99597,Rosen,84330,84340,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001149,124947.507,124411.244,0.27,108,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99596,Rosen,84330,84340,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001151,124948.829,124412.554,0.41,528,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99595,Rosen,84330,84340,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001153,124950.756,124414.465,0.5,572,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99594,Rosen,84360,84370,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0124-0001208,124986.467,124449.872,0.19,214,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99593,Rosen,84440,84450,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000069,125085.078,124547.583,0.42,210,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99592,Rosen,84470,84480,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000099,125116.019,124578.252,0.48,106,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99591,Rosen,84470,84480,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000100,125116.174,124578.406,0.51,28,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99590,Rosen,84480,84490,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000103,125123.998,124586.164,0.47,24,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99589,Rosen,84510,84520,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000120,125166.319,124628.119,0.54,70,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99588,Rosen,84530,84540,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000146,125186.859,124648.488,0.46,48,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99587,Rosen,84530,84540,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000152,125190.786,124652.383,0.33,34,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99586,Rosen,84560,84570,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000180,125220.219,124681.575,0.41,78,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99585,Rosen,84560,84570,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000182,125221.206,124682.554,0.54,120,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99584,Rosen,84560,84570,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000183,125224.888,124686.207,0.7,90,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99583,Rosen,84630,84640,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,ANOM-9999957,125306.806,124767.417,0.46,56,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99582,Rosen,84820,84830,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000532,125532.476,124991.114,0.41,24,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99581,Rosen,84900,84910,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000644,125624.989,125082.827,0.4,134,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99580,Rosen,84900,84910,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000649,125629.793,125087.582,0.43,244,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99579,Rosen,84900,84910,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000655,125633.922,125091.668,0.42,300,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99578,Rosen,84920,84930,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000659,125649.317,125106.896,0.42,50,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99577,Rosen,84940,84950,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000703,125683.869,125141.082,0.51,36,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99576,Rosen,84960,84970,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000728,125705.658,125162.635,0.41,28,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99575,Rosen,84990,85000,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000766,125737.802,125194.441,0.31,194,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99574,Rosen,85050,85060,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000874,125807.556,125263.584,0.46,127,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99573,Rosen,85090,85100,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000950,125863.56,125319.115,0.42,76,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99572,Rosen,85120,85130,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0125-0000974,125898.178,125353.432,0.49,60,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99571,Rosen,85450,85460,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0000342,126293.249,125744.821,0.46,54,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99570,Rosen,85520,85530,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0000425,126374.977,125825.602,0.4,20,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99569,Rosen,85520,85530,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0000436,126380.193,125830.718,0.45,176,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99568,Rosen,85540,85550,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0000468,126406.416,125856.28,0.44,32,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99567,Rosen,85540,85550,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0000472,126408.214,125858.025,0.47,78,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99566,Rosen,85600,85610,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0000679,126466.29,125915.413,0.47,30,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99565,Rosen,85690,85700,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0000813,126568.03,126015.955,0.2,94,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99564,Rosen,85870,85880,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0001030,126783.535,126228.395,0.39,24,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99563,Rosen,85870,85880,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly | intermittent,0126-0001043,126792.878,126237.625,0.39,206,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99562,Rosen,85970,85980,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0001186,126911.077,126354.581,0.4,32,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99561,Rosen,86010,86020,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly | intermittent,0126-0001288,126952.679,126395.775,0.45,382,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99560,Rosen,86010,86020,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0001292,126954.623,126397.702,0.69,40,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99559,Rosen,86010,86020,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0001293,126955.494,126398.565,0.4,114,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99558,Rosen,86010,86020,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0001294,126956.337,126399.4,0.41,68,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99557,Rosen,86010,86020,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0126-0001337,126963.556,126406.554,0.41,96,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99556,Rosen,86180,86181,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0127-0000337,127167.954,126609.08,0.43,30,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99555,Rosen,86180,86181,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0127-0000339,127168.188,126609.309,0.47,344,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99554,Rosen,86320,86330,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0127-0000563,127311.562,126751.476,0.42,64,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99553,Rosen,86530,86540,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0127-0000771,127558.696,126996.519,0.42,142,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99552,Rosen,86690,86700,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0127-0001091,127750.764,127186.939,0.4,40,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
NPS12 Hartell to Pincher Creek From 2-29-19-2-W5 To 16-14-4-29-W4,99551,Rosen,86770,86780,USCD,10/16/2017,Active,Long Seam Weld Anomaly,Long seam anomaly,0127-0001246,127853.597,127288.905,0.43,122,NULL,12.75,4.78,317,1/1/1966,8,6760,118404.491,157883.725,0,157883.725,49538.712,157883.725,0,157883.725
